Date;Open;High;Low;Close;Volume
2019.12.20;8674.55;8677.25;8674.05;8677.05;657
2019.12.20;8677.15;8681.25;8676.75;8680.35;609
2019.12.20;8680.55;8681.05;8678.25;8679.05;580
2019.12.20;8678.75;8683.55;8678.75;8681.75;612
2019.12.20;8681.85;8686.05;8680.75;8682.05;646
2019.12.20;8681.75;8683.55;8681.35;8681.55;646
2019.12.20;8681.75;8683.05;8680.55;8681.05;480
2019.12.20;8681.15;8681.55;8676.25;8678.85;642
2019.12.20;8679.05;8679.25;8676.55;8677.15;525
2019.12.20;8677.25;8680.75;8675.75;8680.55;566
2019.12.20;8680.75;8685.35;8680.55;8683.75;760
2019.12.20;8683.55;8684.25;8677.25;8677.55;854
2019.12.20;8677.65;8679.55;8673.75;8674.25;740
2019.12.20;8674.55;8675.55;8667.05;8667.25;932
2019.12.20;8667.55;8680.25;8663.05;8671.85;2065
2019.12.20;8672.35;8683.25;8668.25;8679.25;1203
2019.12.20;8679.05;8680.15;8675.75;8678.35;267
2019.12.20;8678.55;8680.15;8677.75;8678.55;252
2019.12.23;8678.75;8689.25;8678.75;8686.45;530
2019.12.23;8686.15;8689.55;8685.65;8689.25;220
2019.12.23;8689.05;8692.55;8688.05;8690.75;261
2019.12.23;8691.05;8692.75;8690.25;8691.75;214
2019.12.23;8691.65;8693.25;8690.05;8691.05;352
2019.12.23;8691.25;8692.05;8689.25;8690.25;287
2019.12.23;8690.15;8690.55;8688.05;8688.55;267
2019.12.23;8688.45;8690.25;8687.75;8689.75;276
2019.12.23;8689.65;8692.15;8688.65;8691.05;293
2019.12.23;8691.15;8691.75;8689.05;8689.65;385
2019.12.23;8689.55;8691.05;8688.25;8690.95;749
2019.12.23;8691.05;8692.05;8688.75;8691.05;481
2019.12.23;8690.95;8692.25;8690.15;8691.05;376
2019.12.23;8691.15;8691.25;8689.95;8690.45;292
2019.12.23;8690.25;8691.25;8689.25;8689.55;231
2019.12.23;8689.25;8689.75;8688.05;8688.25;319
2019.12.23;8688.05;8688.95;8687.55;8688.75;229
2019.12.23;8689.05;8689.25;8688.05;8688.75;164
2019.12.23;8688.65;8689.25;8687.75;8689.15;138
2019.12.23;8689.25;8690.55;8689.05;8689.25;172
2019.12.23;8689.45;8689.55;8688.25;8688.75;93
2019.12.23;8689.05;8689.75;8688.65;8689.65;67
2019.12.23;8689.55;8690.05;8689.25;8689.75;62
2019.12.23;8689.65;8689.95;8689.05;8689.15;83
2019.12.23;8689.05;8689.25;8687.55;8688.05;119
2019.12.23;8688.15;8688.75;8687.15;8687.75;188
2019.12.23;8688.05;8688.75;8687.75;8688.75;108
2019.12.23;8688.55;8688.75;8687.75;8688.15;102
2019.12.23;8687.75;8688.45;8685.75;8685.75;182
2019.12.23;8686.05;8686.25;8684.05;8685.15;151
2019.12.23;8685.25;8685.25;8682.75;8683.25;125
2019.12.23;8683.15;8683.55;8682.25;8683.45;125
2019.12.23;8683.55;8685.05;8683.05;8684.45;272
2019.12.23;8684.55;8684.75;8683.25;8684.55;275
2019.12.23;8684.65;8684.95;8682.75;8684.15;210
2019.12.23;8684.05;8685.05;8682.55;8684.45;222
2019.12.23;8684.75;8687.45;8682.75;8686.25;983
2019.12.23;8686.45;8687.05;8684.75;8685.95;592
2019.12.23;8686.05;8687.95;8684.55;8687.65;455
2019.12.23;8687.75;8687.95;8684.95;8685.75;478
2019.12.23;8685.45;8687.75;8683.75;8686.55;485
2019.12.23;8686.65;8689.75;8686.15;8688.25;587
2019.12.23;8688.15;8689.55;8688.05;8689.05;379
2019.12.23;8688.75;8689.55;8688.05;8688.55;330
2019.12.23;8688.65;8690.05;8687.75;8689.55;349
2019.12.23;8689.65;8691.55;8689.25;8691.05;250
2019.12.23;8690.75;8692.75;8690.05;8690.55;329
2019.12.23;8690.65;8690.65;8688.05;8689.05;359
2019.12.23;8689.25;8698.55;8689.05;8697.75;452
2019.12.23;8698.05;8698.55;8695.75;8697.45;385
2019.12.23;8697.55;8699.05;8694.25;8697.25;417
2019.12.23;8697.15;8698.25;8695.55;8697.65;236
2019.12.23;8697.55;8711.55;8696.45;8706.25;674
2019.12.23;8706.05;8706.25;8703.05;8706.05;516
2019.12.23;8706.15;8706.15;8702.05;8702.55;320
2019.12.23;8702.65;8706.25;8701.65;8703.45;375
2019.12.23;8703.55;8705.25;8702.75;8704.75;338
2019.12.23;8704.65;8706.75;8703.05;8706.55;368
2019.12.23;8706.75;8712.75;8705.05;8710.55;517
2019.12.23;8710.65;8711.05;8706.45;8706.95;506
2019.12.23;8707.05;8707.75;8699.55;8701.55;585
2019.12.23;8701.45;8704.45;8699.25;8703.25;891
2019.12.23;8702.65;8705.05;8693.05;8697.75;2674
2019.12.23;8698.05;8701.45;8695.55;8696.55;1677
2019.12.23;8696.95;8701.25;8691.75;8696.25;1487
2019.12.23;8696.35;8701.05;8693.95;8697.05;1011
2019.12.23;8696.75;8701.05;8695.55;8700.75;871
2019.12.23;8700.55;8705.15;8697.55;8704.55;1006
2019.12.23;8704.65;8706.25;8701.25;8703.05;933
2019.12.23;8702.95;8707.45;8702.05;8706.05;724
2019.12.23;8706.25;8709.05;8706.05;8708.45;724
2019.12.23;8708.55;8709.05;8705.25;8708.25;703
2019.12.23;8708.45;8709.25;8707.05;8707.55;551
2019.12.23;8707.75;8708.25;8702.05;8702.25;644
2019.12.23;8702.45;8704.05;8700.55;8701.55;469
2019.12.23;8701.25;8702.55;8700.05;8701.05;442
2019.12.23;8700.75;8703.15;8700.55;8703.05;356
2019.12.23;8702.75;8704.75;8702.55;8704.25;355
2019.12.23;8704.45;8704.55;8700.75;8701.05;363
2019.12.23;8700.95;8701.75;8699.45;8700.05;445
2019.12.23;8700.15;8704.65;8699.95;8704.25;428
2019.12.23;8704.55;8704.55;8702.15;8703.25;348
2019.12.23;8703.55;8705.05;8701.55;8702.05;431
2019.12.23;8702.25;8702.55;8699.75;8702.05;329
2019.12.23;8702.25;8702.75;8700.25;8700.55;405
2019.12.23;8700.25;8701.45;8697.25;8699.75;437
2019.12.23;8699.65;8701.05;8693.55;8694.55;591
2019.12.23;8694.25;8696.05;8689.25;8694.25;1325
2019.12.23;8694.05;8699.15;8694.05;8699.05;609
2019.12.23;8698.55;8699.75;8697.05;8697.75;202
2019.12.23;8697.95;8701.25;8697.65;8700.25;224
2019.12.24;8702.05;8702.05;8698.75;8699.75;206
2019.12.24;8699.85;8701.25;8699.85;8701.15;105
2019.12.24;8701.25;8701.75;8700.55;8701.55;92
2019.12.24;8701.65;8702.75;8700.55;8701.40;154
2019.12.24;8701.05;8701.55;8699.05;8699.75;396
2019.12.24;8700.05;8700.05;8697.05;8697.55;251
2019.12.24;8697.65;8698.15;8695.35;8696.35;262
2019.12.24;8696.25;8697.25;8693.75;8695.25;296
2019.12.24;8695.15;8695.85;8694.05;8694.25;275
2019.12.24;8694.35;8696.25;8693.55;8695.75;499
2019.12.24;8695.65;8696.25;8693.75;8694.25;466
2019.12.24;8694.15;8694.15;8690.75;8692.25;347
2019.12.24;8692.15;8694.75;8690.55;8694.75;279
2019.12.24;8695.05;8695.25;8693.85;8694.25;292
2019.12.24;8694.15;8694.85;8693.65;8694.25;232
2019.12.24;8694.35;8695.75;8694.25;8694.65;171
2019.12.24;8694.55;8696.55;8694.35;8696.55;128
2019.12.24;8696.65;8696.75;8694.75;8695.05;142
2019.12.24;8695.15;8695.55;8692.75;8692.75;183
2019.12.24;8692.65;8694.05;8692.55;8694.05;128
2019.12.24;8694.25;8695.75;8694.15;8695.25;132
2019.12.24;8695.05;8695.75;8694.05;8694.75;93
2019.12.24;8694.65;8695.55;8694.05;8695.25;92
2019.12.24;8695.35;8696.25;8694.55;8695.25;66
2019.12.24;8695.05;8696.05;8694.85;8695.65;59
2019.12.24;8695.75;8696.25;8695.25;8695.75;84
2019.12.24;8695.85;8697.25;8695.85;8696.05;90
2019.12.24;8696.15;8698.85;8696.15;8698.55;163
2019.12.24;8698.65;8699.05;8696.25;8697.35;155
2019.12.24;8697.55;8698.25;8697.25;8697.55;76
2019.12.24;8697.25;8699.15;8696.75;8697.75;101
2019.12.24;8697.65;8699.75;8697.55;8698.75;116
2019.12.24;8698.85;8699.05;8697.55;8698.15;106
2019.12.24;8698.05;8699.65;8697.75;8698.65;118
2019.12.24;8698.75;8700.55;8697.85;8700.05;121
2019.12.24;8699.85;8701.05;8699.55;8700.75;140
2019.12.24;8700.55;8700.55;8697.05;8697.05;198
2019.12.24;8696.75;8698.05;8696.55;8697.65;187
2019.12.24;8697.55;8698.75;8697.55;8698.25;138
2019.12.24;8698.35;8699.25;8698.25;8698.75;126
2019.12.24;8698.85;8700.05;8698.55;8700.05;166
2019.12.24;8699.85;8704.05;8699.85;8702.75;325
2019.12.24;8702.65;8703.05;8701.65;8702.85;195
2019.12.24;8702.75;8703.25;8702.25;8702.75;172
2019.12.24;8702.65;8704.05;8702.25;8702.75;159
2019.12.24;8702.65;8703.55;8702.25;8702.25;138
2019.12.24;8702.55;8704.55;8701.75;8704.25;140
2019.12.24;8704.15;8704.25;8701.25;8703.75;126
2019.12.24;8703.65;8704.05;8702.75;8703.75;163
2019.12.24;8703.85;8704.25;8702.75;8703.75;132
2019.12.24;8704.05;8706.05;8703.75;8705.75;95
2019.12.24;8706.05;8706.75;8704.75;8705.65;158
2019.12.24;8705.55;8708.05;8705.05;8706.05;195
2019.12.24;8706.25;8708.25;8706.15;8708.25;159
2019.12.24;8708.15;8708.25;8702.65;8702.85;270
2019.12.24;8702.75;8705.05;8702.75;8703.55;179
2019.12.24;8703.75;8704.65;8701.75;8703.55;250
2019.12.24;8703.65;8704.75;8701.65;8704.25;244
2019.12.24;8704.05;8705.75;8703.35;8704.25;263
2019.12.24;8704.15;8705.55;8703.25;8704.75;237
2019.12.24;8704.65;8705.65;8701.55;8702.75;285
2019.12.24;8703.05;8703.85;8700.75;8703.25;355
2019.12.24;8702.75;8707.55;8687.65;8689.05;2166
2019.12.24;8689.25;8691.55;8680.25;8689.15;1594
2019.12.24;8689.05;8697.05;8688.75;8693.05;1196
2019.12.24;8693.25;8695.85;8691.55;8695.75;926
2019.12.24;8695.85;8697.05;8691.65;8695.35;714
2019.12.24;8695.25;8696.25;8689.25;8693.75;694
2019.12.24;8693.85;8697.25;8693.55;8697.05;520
2019.12.24;8697.25;8699.25;8695.25;8696.55;518
2019.12.24;8696.35;8700.05;8695.05;8696.25;433
2019.12.24;8696.05;8698.55;8695.25;8696.75;483
2019.12.24;8697.05;8697.55;8693.75;8695.05;415
2019.12.24;8694.75;8696.75;8693.75;8695.25;370
2019.12.24;8695.55;8696.25;8693.25;8694.25;515
2019.12.24;8694.55;8699.65;8693.85;8698.55;548
2019.12.24;8698.35;8704.05;8698.35;8701.25;521
2019.12.26;8710.45;8712.05;8710.35;8711.05;55
2019.12.26;8710.95;8711.05;8709.55;8710.35;52
2019.12.26;8710.15;8711.15;8710.05;8711.05;32
2019.12.26;8711.15;8711.45;8710.85;8711.45;30
2019.12.26;8711.55;8715.15;8711.05;8714.45;151
2019.12.26;8714.55;8715.45;8713.35;8714.45;147
2019.12.26;8714.55;8714.85;8713.35;8713.55;95
2019.12.26;8713.85;8715.85;8713.55;8713.85;94
2019.12.26;8713.55;8713.55;8710.35;8710.85;182
2019.12.26;8710.65;8711.05;8709.35;8709.65;189
2019.12.26;8709.55;8710.35;8709.55;8710.35;177
2019.12.26;8710.45;8711.35;8710.15;8711.05;185
2019.12.26;8710.85;8713.55;8710.05;8713.35;231
2019.12.26;8713.05;8714.95;8712.35;8714.45;263
2019.12.26;8714.55;8714.85;8713.05;8713.55;129
2019.12.26;8713.65;8714.85;8712.55;8714.35;145
2019.12.26;8714.45;8714.55;8712.85;8714.45;135
2019.12.26;8714.35;8714.55;8713.35;8713.85;122
2019.12.26;8713.55;8715.05;8712.35;8713.35;218
2019.12.26;8713.05;8714.85;8713.05;8713.65;115
2019.12.26;8713.85;8715.05;8713.35;8714.95;111
2019.12.26;8715.05;8715.55;8713.55;8713.55;93
2019.12.26;8713.35;8714.45;8712.45;8714.35;102
2019.12.26;8714.15;8714.35;8712.35;8713.35;86
2019.12.26;8713.15;8713.85;8712.85;8713.35;93
2019.12.26;8713.15;8713.15;8710.85;8712.35;157
2019.12.26;8712.55;8712.55;8710.45;8711.35;134
2019.12.26;8711.45;8713.55;8711.45;8713.55;100
2019.12.26;8713.35;8713.55;8710.85;8711.05;215
2019.12.26;8710.85;8723.05;8710.65;8719.95;354
2019.12.26;8719.85;8721.35;8716.35;8717.55;580
2019.12.26;8717.45;8718.95;8716.05;8716.35;323
2019.12.26;8716.45;8719.45;8714.85;8717.95;444
2019.12.26;8717.85;8719.35;8713.05;8713.15;483
2019.12.26;8713.35;8729.35;8712.65;8727.05;2299
2019.12.26;8726.85;8734.35;8726.85;8730.45;1383
2019.12.26;8730.35;8737.05;8730.35;8734.65;1264
2019.12.26;8734.85;8739.35;8733.45;8735.05;917
2019.12.26;8735.55;8737.05;8734.05;8734.35;592
2019.12.26;8734.55;8742.55;8734.35;8741.05;738
2019.12.26;8741.35;8748.15;8741.35;8746.05;842
2019.12.26;8746.15;8750.45;8745.15;8746.35;749
2019.12.26;8746.55;8752.55;8746.05;8751.05;573
2019.12.26;8751.35;8755.05;8748.35;8752.85;617
2019.12.26;8752.95;8753.35;8743.35;8744.55;690
2019.12.26;8744.65;8745.45;8741.65;8744.55;683
2019.12.26;8744.35;8747.55;8744.05;8747.35;504
2019.12.26;8747.45;8751.05;8746.05;8750.35;481
2019.12.26;8750.05;8756.55;8750.05;8756.05;469
2019.12.26;8756.35;8761.55;8755.85;8760.65;581
2019.12.26;8760.85;8763.85;8758.55;8762.55;504
2019.12.26;8762.35;8765.35;8760.05;8764.05;520
2019.12.26;8764.35;8766.55;8763.55;8766.55;530
2019.12.26;8766.35;8766.35;8761.35;8762.05;381
2019.12.26;8762.15;8762.35;8760.35;8760.85;426
2019.12.26;8760.65;8763.05;8759.65;8761.35;457
2019.12.26;8761.15;8762.85;8758.55;8759.55;471
2019.12.26;8759.85;8761.55;8757.05;8758.05;553
2019.12.26;8757.85;8764.35;8753.95;8763.05;893
2019.12.26;8763.35;8776.55;8759.05;8776.55;1423
2019.12.26;8776.35;8779.05;8773.85;8777.85;870
2019.12.26;8777.35;8778.55;8776.65;8777.05;286
2019.12.26;8777.35;8777.95;8773.85;8776.35;320
2019.12.27;8775.25;8780.05;8775.05;8779.15;334
2019.12.27;8779.25;8784.05;8779.05;8784.05;226
2019.12.27;8783.75;8783.85;8780.55;8781.75;144
2019.12.27;8781.65;8783.25;8781.15;8782.60;203
2019.12.27;8782.65;8784.05;8781.25;8783.75;439
2019.12.27;8783.55;8787.55;8783.55;8786.65;420
2019.12.27;8786.75;8795.75;8785.35;8793.55;515
2019.12.27;8793.75;8795.25;8793.05;8795.05;307
2019.12.27;8794.85;8797.75;8792.75;8796.25;282
2019.12.27;8796.55;8797.75;8795.25;8796.15;454
2019.12.27;8796.05;8801.35;8795.75;8800.85;639
2019.12.27;8801.05;8804.05;8799.25;8803.25;414
2019.12.27;8803.15;8806.65;8802.85;8804.05;403
2019.12.27;8804.15;8805.25;8803.55;8805.25;30
2019.12.27;8805.15;8806.75;8804.55;8804.85;90
2019.12.27;8805.05;8806.25;8804.25;8804.25;170
2019.12.27;8804.15;8805.55;8804.05;8805.05;77
2019.12.27;8804.85;8808.35;8804.85;8808.05;69
2019.12.27;8808.25;8808.55;8806.55;8806.75;109
2019.12.27;8806.55;8806.55;8805.75;8806.15;19
2019.12.27;8802.15;8802.25;8801.75;8801.75;20
2019.12.27;8801.85;8803.35;8801.25;8801.55;235
2019.12.27;8801.35;8802.35;8799.25;8800.25;354
2019.12.27;8800.05;8800.35;8798.05;8798.65;315
2019.12.27;8798.55;8800.75;8798.25;8800.25;243
2019.12.27;8800.55;8801.05;8796.35;8799.05;345
2019.12.27;8798.75;8802.05;8798.25;8801.35;228
2019.12.27;8801.55;8801.55;8797.25;8798.15;260
2019.12.27;8798.25;8799.55;8797.65;8798.75;213
2019.12.27;8798.65;8800.25;8796.65;8797.75;467
2019.12.27;8797.55;8799.55;8797.05;8799.25;228
2019.12.27;8799.35;8801.75;8799.15;8801.35;321
2019.12.27;8801.55;8801.75;8799.55;8799.55;325
2019.12.27;8799.35;8802.35;8799.05;8801.25;998
2019.12.27;8801.55;8803.75;8800.15;8802.75;720
2019.12.27;8802.65;8804.55;8801.05;8802.35;673
2019.12.27;8802.55;8808.05;8801.85;8804.55;639
2019.12.27;8804.35;8804.65;8798.55;8801.75;583
2019.12.27;8801.65;8803.25;8800.55;8800.55;403
2019.12.27;8800.75;8800.75;8799.05;8800.75;323
2019.12.27;8800.55;8801.75;8800.35;8801.55;339
2019.12.27;8801.35;8806.25;8800.25;8806.05;307
2019.12.27;8805.75;8807.25;8805.05;8806.55;312
2019.12.27;8806.65;8814.65;8806.55;8809.75;426
2019.12.27;8809.85;8812.75;8808.25;8811.85;549
2019.12.27;8812.05;8817.05;8809.75;8810.05;429
2019.12.27;8810.15;8811.55;8807.65;8808.75;304
2019.12.27;8808.65;8813.85;8808.05;8813.75;471
2019.12.27;8813.65;8813.75;8810.65;8811.65;261
2019.12.27;8811.55;8814.55;8811.05;8814.05;349
2019.12.27;8814.15;8815.35;8812.75;8815.05;296
2019.12.27;8814.75;8816.55;8810.15;8811.25;328
2019.12.27;8811.15;8811.75;8808.55;8811.65;286
2019.12.27;8811.35;8815.05;8809.55;8814.25;335
2019.12.27;8814.15;8817.85;8812.55;8815.15;483
2019.12.27;8815.05;8817.55;8813.85;8814.25;327
2019.12.27;8814.05;8814.55;8807.75;8808.55;396
2019.12.27;8808.25;8811.55;8803.25;8806.55;430
2019.12.27;8806.65;8807.55;8801.75;8806.75;648
2019.12.27;8806.55;8807.75;8788.75;8792.25;2825
2019.12.27;8792.55;8795.15;8755.55;8757.05;2231
2019.12.27;8756.65;8775.05;8755.25;8774.75;1920
2019.12.27;8774.55;8786.15;8772.05;8782.95;1409
2019.12.27;8782.85;8788.15;8776.85;8782.15;1610
2019.12.27;8781.85;8789.85;8781.85;8786.65;1185
2019.12.27;8786.85;8793.75;8786.65;8789.15;1090
2019.12.27;8788.85;8793.85;8788.15;8792.45;906
2019.12.27;8792.65;8797.15;8791.65;8794.85;801
2019.12.27;8795.15;8795.35;8786.15;8786.35;860
2019.12.27;8786.65;8790.85;8779.85;8784.65;910
2019.12.27;8784.85;8788.15;8776.85;8777.85;806
2019.12.27;8778.35;8779.35;8773.35;8777.65;977
2019.12.27;8777.35;8783.15;8776.65;8782.65;792
2019.12.27;8783.35;8783.65;8775.35;8776.15;712
2019.12.27;8775.95;8776.35;8766.15;8766.15;998
2019.12.27;8766.35;8774.65;8764.35;8770.85;830
2019.12.27;8771.15;8774.15;8768.85;8772.25;765
2019.12.27;8772.15;8775.65;8769.65;8774.15;714
2019.12.27;8773.85;8779.35;8771.35;8778.65;710
2019.12.27;8778.75;8784.15;8778.35;8783.35;646
2019.12.27;8783.45;8784.85;8781.15;8784.35;536
2019.12.27;8784.15;8784.35;8777.85;8780.85;667
2019.12.27;8780.95;8782.15;8772.85;8773.45;815
2019.12.27;8773.35;8775.25;8760.15;8760.15;1041
2019.12.27;8759.85;8770.25;8746.65;8769.85;2469
2019.12.27;8770.35;8770.65;8759.35;8760.35;825
2019.12.27;8758.85;8759.35;8754.25;8754.65;260
2019.12.27;8754.45;8757.35;8754.45;8755.15;193
2019.12.30;8764.05;8771.05;8762.45;8769.55;495
2019.12.30;8769.65;8774.45;8769.65;8772.65;261
2019.12.30;8772.85;8775.45;8771.95;8775.35;223
2019.12.30;8775.45;8776.95;8774.65;8775.50;209
2019.12.30;8775.15;8777.95;8771.05;8775.65;895
2019.12.30;8775.85;8779.15;8774.45;8778.95;585
2019.12.30;8778.85;8778.95;8772.65;8775.85;544
2019.12.30;8775.65;8775.65;8772.15;8774.65;448
2019.12.30;8774.95;8776.65;8773.65;8776.35;260
2019.12.30;8776.15;8778.15;8775.65;8776.65;332
2019.12.30;8776.95;8779.45;8775.85;8778.95;503
2019.12.30;8778.85;8781.95;8778.55;8781.15;429
2019.12.30;8781.35;8781.55;8779.95;8780.55;239
2019.12.30;8780.65;8780.95;8780.45;8780.65;40
2019.12.30;8780.45;8780.45;8780.45;8780.45;1
2019.12.30;8784.55;8784.55;8783.35;8783.35;33
2019.12.30;8784.45;8784.65;8783.65;8784.35;55
2019.12.30;8784.15;8786.95;8784.15;8786.65;112
2019.12.30;8786.55;8787.05;8785.95;8786.65;114
2019.12.30;8786.45;8787.15;8785.65;8785.95;165
2019.12.30;8785.85;8785.95;8782.95;8782.95;227
2019.12.30;8782.85;8784.15;8780.95;8781.45;185
2019.12.30;8781.35;8783.65;8780.65;8782.35;217
2019.12.30;8782.45;8782.65;8777.85;8780.05;381
2019.12.30;8780.15;8781.45;8780.15;8781.15;234
2019.12.30;8781.35;8781.65;8779.15;8779.45;155
2019.12.30;8779.35;8780.15;8778.95;8779.15;101
2019.12.30;8779.35;8782.65;8778.95;8780.85;303
2019.12.30;8780.65;8780.95;8778.85;8779.35;253
2019.12.30;8779.15;8779.55;8772.35;8774.15;375
2019.12.30;8774.35;8774.85;8771.65;8773.15;299
2019.12.30;8773.05;8779.55;8772.35;8774.95;1162
2019.12.30;8774.85;8780.95;8773.65;8780.45;832
2019.12.30;8780.65;8782.65;8777.05;8779.65;637
2019.12.30;8779.55;8783.55;8778.65;8780.65;474
2019.12.30;8780.55;8780.65;8773.15;8774.15;610
2019.12.30;8774.45;8777.15;8772.95;8774.95;569
2019.12.30;8774.65;8775.95;8772.15;8773.45;484
2019.12.30;8773.35;8773.45;8768.95;8770.35;419
2019.12.30;8770.15;8771.05;8766.15;8766.45;467
2019.12.30;8766.15;8767.65;8765.65;8766.45;393
2019.12.30;8766.35;8766.35;8759.45;8762.45;431
2019.12.30;8762.65;8766.45;8762.15;8762.85;425
2019.12.30;8762.55;8763.35;8756.65;8759.85;571
2019.12.30;8759.95;8760.95;8753.65;8756.95;569
2019.12.30;8756.65;8763.65;8756.45;8761.65;525
2019.12.30;8761.55;8762.95;8759.95;8762.95;362
2019.12.30;8762.85;8767.15;8762.85;8765.15;436
2019.12.30;8764.95;8767.15;8764.65;8765.35;359
2019.12.30;8765.45;8769.85;8765.45;8768.95;301
2019.12.30;8768.65;8768.95;8763.85;8763.95;406
2019.12.30;8763.85;8768.15;8759.65;8766.65;692
2019.12.30;8766.85;8768.55;8764.45;8764.85;519
2019.12.30;8764.45;8769.95;8761.95;8769.35;546
2019.12.30;8769.45;8772.45;8767.45;8768.65;514
2019.12.30;8768.85;8771.85;8765.35;8770.45;629
2019.12.30;8770.35;8771.15;8763.85;8764.55;578
2019.12.30;8765.45;8770.45;8703.65;8703.65;3702
2019.12.30;8703.95;8709.15;8682.45;8692.65;3177
2019.12.30;8692.85;8702.15;8678.35;8678.35;3026
2019.12.30;8678.55;8691.15;8669.55;8690.45;3222
2019.12.30;8690.95;8702.55;8682.95;8698.85;2451
2019.12.30;8699.05;8701.35;8690.95;8699.35;1897
2019.12.30;8699.05;8700.35;8686.05;8698.05;2010
2019.12.30;8697.95;8712.55;8697.05;8709.85;1893
2019.12.30;8709.55;8713.95;8704.55;8712.05;1755
2019.12.30;8711.55;8716.55;8710.85;8713.85;1631
2019.12.30;8713.55;8721.35;8712.35;8719.55;1311
2019.12.30;8719.85;8725.05;8715.55;8723.95;1239
2019.12.30;8724.05;8730.35;8723.95;8727.35;1140
2019.12.30;8727.85;8732.85;8726.85;8727.55;1008
2019.12.30;8727.35;8730.55;8721.35;8725.35;1098
2019.12.30;8725.55;8727.35;8720.05;8720.55;1003
2019.12.30;8720.75;8725.55;8719.95;8723.85;915
2019.12.30;8723.95;8728.55;8719.55;8726.55;949
2019.12.30;8726.85;8727.25;8713.35;8715.35;1134
2019.12.30;8715.05;8716.55;8709.35;8712.85;938
2019.12.30;8712.55;8712.85;8707.55;8711.35;1015
2019.12.30;8711.05;8713.35;8708.35;8709.55;946
2019.12.30;8709.35;8715.35;8706.35;8712.35;1117
2019.12.30;8712.25;8718.05;8712.05;8717.05;860
2019.12.30;8717.25;8719.05;8708.05;8710.05;1382
2019.12.30;8710.25;8712.35;8697.35;8708.55;1796
2019.12.30;8708.95;8714.35;8708.25;8709.95;1040
2019.12.30;8707.05;8711.35;8707.05;8710.35;324
2019.12.30;8710.45;8711.75;8706.85;8708.55;307
2019.12.31;8704.55;8712.75;8704.55;8711.65;338
2019.12.31;8711.85;8712.85;8710.65;8711.15;150
2019.12.31;8711.35;8713.05;8709.15;8710.35;224
2019.12.31;8710.55;8712.75;8708.05;8711.85;150
2019.12.31;8711.75;8714.05;8709.75;8713.25;268
2019.12.31;8713.05;8713.65;8711.75;8712.55;174
2019.12.31;8712.65;8716.05;8712.25;8716.05;190
2019.12.31;8715.75;8716.15;8713.75;8715.05;166
2019.12.31;8714.75;8718.75;8714.25;8718.55;274
2019.12.31;8718.65;8723.75;8718.05;8722.35;561
2019.12.31;8722.55;8725.05;8722.05;8723.75;700
2019.12.31;8723.55;8724.75;8722.25;8722.65;440
2019.12.31;8722.55;8724.55;8722.05;8724.15;303
2019.12.31;8724.05;8725.65;8724.05;8725.35;51
2019.12.31;8726.55;8726.75;8725.05;8725.55;107
2019.12.31;8725.25;8725.55;8722.35;8723.05;219
2019.12.31;8722.75;8724.05;8722.55;8722.75;137
2019.12.31;8723.05;8723.55;8722.05;8723.25;132
2019.12.31;8723.35;8724.35;8723.25;8724.25;153
2019.12.31;8724.55;8725.35;8723.85;8724.25;117
2019.12.31;8724.35;8725.25;8723.75;8724.75;137
2019.12.31;8724.65;8725.55;8723.75;8724.25;91
2019.12.31;8724.15;8725.05;8723.75;8723.75;104
2019.12.31;8723.85;8724.25;8723.05;8723.55;101
2019.12.31;8723.65;8724.05;8723.25;8723.35;92
2019.12.31;8723.55;8723.85;8722.75;8723.25;87
2019.12.31;8723.15;8724.05;8722.85;8724.05;79
2019.12.31;8724.15;8725.65;8724.05;8724.75;59
2019.12.31;8724.65;8725.25;8724.55;8725.05;33
2019.12.31;8724.85;8726.05;8724.75;8725.75;64
2019.12.31;8725.85;8726.05;8724.55;8724.75;37
2019.12.31;8724.55;8724.75;8719.05;8719.05;173
2019.12.31;8718.75;8719.55;8713.55;8714.55;303
2019.12.31;8714.65;8716.75;8713.75;8716.65;222
2019.12.31;8716.55;8717.05;8714.05;8715.75;180
2019.12.31;8716.55;8716.55;8708.55;8711.75;520
2019.12.31;8711.85;8718.25;8711.75;8718.05;356
2019.12.31;8717.75;8720.75;8717.25;8719.15;257
2019.12.31;8719.25;8721.75;8718.15;8720.05;213
2019.12.31;8720.25;8720.85;8717.55;8718.05;218
2019.12.31;8718.15;8718.25;8716.05;8717.25;172
2019.12.31;8717.55;8718.75;8714.55;8716.05;213
2019.12.31;8716.25;8717.55;8715.75;8716.65;173
2019.12.31;8716.55;8718.55;8716.05;8716.55;177
2019.12.31;8716.65;8720.65;8716.25;8719.25;189
2019.12.31;8719.55;8722.55;8719.35;8720.05;156
2019.12.31;8720.15;8722.15;8720.05;8721.05;122
2019.12.31;8721.15;8725.25;8717.25;8718.25;305
2019.12.31;8718.35;8718.55;8715.05;8716.55;301
2019.12.31;8716.35;8716.75;8714.25;8715.05;162
2019.12.31;8715.25;8715.55;8707.25;8711.05;313
2019.12.31;8711.25;8713.55;8700.05;8703.05;709
2019.12.31;8703.15;8708.55;8697.75;8708.25;931
2019.12.31;8708.15;8708.35;8701.75;8704.75;490
2019.12.31;8704.25;8704.55;8698.05;8698.55;568
2019.12.31;8698.05;8710.65;8696.15;8705.65;971
2019.12.31;8705.75;8706.75;8700.75;8704.25;623
